GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "12000","Florida",5,SAEXP1,1,"...","Personal consumption expenditures","Millions of current dollars",314431.2,336078.2,356118.0,386621.9,406289.8,420568.0,445273.6,482756.1,524355.0,564762.3,589257.8,597531.5,588295.9,609692.8,639640.5,665263.8,686934.8,727300.9,766806.2,799108.7,835406.6,882110.3,923931.4
 "12000","Florida",5,SAEXP1,2,"..."," Goods","Millions of current dollars",114740.5,122547.5,131641.7,142027.3,148218.9,150875.4,159432.7,175063.3,192395.6,205268.5,209568.5,203647.0,191750.4,200290.4,212877.7,221861.4,234031.9,247695.8,257728.7,264702.1,277500.7,294033.1,305583.3
 "12000","Florida",5,SAEXP1,3,"...","  Durable goods","Millions of current dollars",44437.4,48553.3,51999.0,55433.8,58107.3,61205.6,64383.4,70939.9,78872.8,82176.9,81642.2,72357.4,65100.5,67765.6,71687.9,75752.0,81427.7,87054.9,93062.6,96858.6,102114.5,109144.5,113209.5
 "12000","Florida",5,SAEXP1,4,"...","   Motor vehicles and parts","Millions of current dollars",18510.9,20412.6,21776.9,22972.4,23977.7,25208.6,25400.4,26997.7,28913.4,28685.6,27964.0,22477.1,20174.5,22135.0,23544.4,25722.2,27697.6,29797.0,32964.6,33588.0,34960.8,37046.1,37139.6
 "12000","Florida",5,SAEXP1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",10733.9,11837.6,12798.0,13756.7,14859.3,15795.0,16702.4,18771.5,21265.5,22467.3,21238.2,18995.1,16861.3,17061.5,17810.7,18844.3,20132.1,21892.0,23647.4,25110.0,26597.2,28944.0,30314.5
 "12000","Florida",5,SAEXP1,6,"...","   Recreational goods and vehicles","Millions of current dollars",11246.2,12095.1,12920.0,13785.6,14401.3,15151.1,16701.9,18904.3,21819.3,23310.3,23957.6,22602.2,20023.3,20045.3,21113.1,21603.6,22972.9,24022.9,24593.3,26205.8,28301.8,30346.4,32784.9
 "12000","Florida",5,SAEXP1,7,"...","   Other durable goods","Millions of current dollars",3946.4,4208.0,4504.1,4919.2,4869.1,5050.9,5578.7,6266.4,6874.6,7713.7,8482.5,8283.1,8041.4,8523.9,9219.6,9582.0,10625.1,11343.0,11857.2,11954.9,12254.7,12808.0,12970.5
 "12000","Florida",5,SAEXP1,8,"...","  Nondurable goods","Millions of current dollars",70303.2,73994.3,79642.8,86593.5,90111.6,89669.8,95049.4,104123.5,113522.8,123091.6,127926.3,131289.6,126649.9,132524.8,141189.8,146109.4,152604.2,160640.9,164666.1,167843.4,175386.2,184888.6,192373.8
 "12000","Florida",5,SAEXP1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",28903.9,30483.3,31925.4,34356.4,36046.5,35613.8,37384.7,40533.4,43646.4,46166.4,48017.5,49857.9,49898.9,50486.7,52570.6,54099.6,56021.8,58852.1,61742.8,63403.5,65894.3,69089.0,72193.6
 "12000","Florida",5,SAEXP1,10,"...","   Clothing and footwear","Millions of current dollars",11473.6,11843.9,12369.4,13125.5,13232.9,13121.6,13722.1,14695.0,15373.5,16463.6,16940.3,16553.1,16035.5,17031.4,18111.8,19286.5,19880.8,20886.6,21577.1,21983.7,21911.7,22891.8,23287.2
 "12000","Florida",5,SAEXP1,11,"...","   Gasoline and other energy goods","Millions of current dollars",7025.6,6628.9,7386.9,8824.5,8744.5,8168.8,9249.3,11091.5,13780.5,16160.4,17408.1,18648.5,13433.4,15928.9,19531.9,20603.8,20630.2,20143.0,15622.0,13954.0,16007.9,17777.8,17140.2
 "12000","Florida",5,SAEXP1,12,"...","   Other nondurable goods","Millions of current dollars",22900.0,25038.2,27961.1,30287.0,32087.6,32765.5,34693.3,37803.5,40722.4,44301.2,45560.4,46230.1,47282.2,49077.7,50975.5,52119.5,56071.3,60759.2,65724.2,68502.2,71572.3,75130.1,79752.8
 "12000","Florida",5,SAEXP1,13,"..."," Services","Millions of current dollars",199690.7,213530.7,224476.2,244594.6,258070.9,269692.5,285840.8,307692.8,331959.4,359493.8,379689.4,393884.5,396545.5,409402.4,426762.8,443402.4,452902.9,479605.1,509077.5,534406.6,557905.9,588077.2,618348.2
 "12000","Florida",5,SAEXP1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",199412.6,212460.6,222700.2,242037.5,255150.0,266453.4,282899.9,304683.7,330034.3,356502.6,375730.4,389318.6,393183.4,406437.4,423818.0,439909.3,449635.8,476125.6,505712.5,530761.9,554272.5,583991.7,614229.3
 "12000","Florida",5,SAEXP1,15,"...","   Housing and utilities","Millions of current dollars",58094.6,61884.4,65043.6,69266.3,74877.1,77986.9,82090.7,86486.5,93790.4,101396.0,106441.3,111360.4,117746.9,119460.3,123014.5,126031.8,128641.4,134855.1,142596.0,150305.3,157623.5,164834.7,173216.7
 "12000","Florida",5,SAEXP1,16,"...","   Health care","Millions of current dollars",46350.6,48619.7,50069.5,54217.7,59570.9,65645.5,69796.1,75367.9,80497.7,86070.4,90892.4,95095.8,99915.2,102932.6,106295.7,111177.5,112552.1,119702.5,127106.0,133960.0,137921.0,144636.5,152643.0
 "12000","Florida",5,SAEXP1,17,"...","   Transportation services","Millions of current dollars",10592.5,11189.4,11674.2,12844.7,12509.8,12005.1,12616.2,13317.0,14159.7,15115.7,15382.1,15423.8,14347.9,14780.7,16058.8,16815.5,17909.9,19590.5,20953.2,22366.5,23416.3,24868.6,25817.9
 "12000","Florida",5,SAEXP1,18,"...","   Recreation services","Millions of current dollars",10568.3,11005.9,11576.2,12784.0,13150.2,13373.1,14498.4,16111.5,17219.0,18616.7,19711.7,20311.7,19749.5,20290.1,20472.7,21367.3,21987.2,23783.9,26282.5,28307.9,29934.4,31656.0,32895.6
 "12000","Florida",5,SAEXP1,19,"...","   Food services and accommodations","Millions of current dollars",24930.0,25825.0,26592.6,28275.4,29248.9,30375.7,32697.7,36284.0,40039.6,42729.2,44412.6,45094.0,43702.8,45936.8,49206.3,52704.2,54571.3,58606.1,63346.7,66140.4,68367.2,72414.2,74989.5
 "12000","Florida",5,SAEXP1,20,"...","   Financial services and insurance","Millions of current dollars",23782.0,26346.8,29289.0,33141.4,31471.9,31194.2,32644.3,36358.2,41121.8,45594.5,50085.2,52272.9,48985.9,52965.5,57329.2,59202.7,61058.9,63419.8,66860.6,68368.4,72627.8,77026.8,81534.6
 "12000","Florida",5,SAEXP1,21,"...","   Other services","Millions of current dollars",25094.7,27589.5,28455.0,31507.9,34321.1,35872.8,38556.5,40758.5,43205.9,46980.0,48805.1,49760.0,48735.1,50071.5,51440.9,52610.3,52915.1,56167.8,58567.5,61313.5,64382.2,68554.9,73132.0
 "12000","Florida",5,SAEXP1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",278.0,1070.1,1776.0,2557.1,2920.9,3239.1,2940.9,3009.1,1925.1,2991.2,3958.9,4565.9,3362.1,2964.9,2944.8,3493.1,3267.1,3479.5,3365.0,3644.7,3633.5,4085.5,4118.9
 "12000","Florida",5,SAEXP1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",16261.0,17789.1,19651.0,21767.1,23600.0,25565.0,27374.0,29613.1,32311.1,35479.1,38568.0,40082.4,40230.3,41432.6,42495.8,44175.6,44954.1,47351.1,50344.6,53393.5,54949.2,57811.4,60128.9
 "12000","Florida",5,SAEXP1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",15983.0,16718.9,17875.0,19210.0,20679.1,22325.9,24433.1,26604.0,30386.0,32487.9,34609.1,35516.5,36868.2,38467.7,39550.9,40682.5,41687.0,43871.6,46979.6,49748.7,51315.7,53725.9,56010.1
"Note: See the included footnote file."
"SAEXP1: Total personal consumption expenditures (PCE) by state 1/"
"Last updated: October 8, 2020-- new PCE by state statistics for 2019; revised statistics for 2013-2018."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
